fips,year,variable_name,value
48373,2022,agTourSalesPerc,NA
48373,2022,d2cSalesPerc,0.00918020747268888
48373,2022,valueAddedSalesPerc,0.00211144771871844
48373,2022,localSalesPerc,0.0246029560268062
20061,2022,valueAddedFarmsPerc,0.05990783410138248
20061,2022,agTourSalesPerc,NA
20061,2022,d2cSalesPerc,0.00879956747888663
20061,2022,valueAddedSalesPerc,0.00136095005499729
20061,2022,localSalesPerc,0.01144689498312794
40085,2022,valueAddedFarmsPerc,0.00700525394045534
40085,2022,agTourSalesPerc,NA
40085,2022,d2cSalesPerc,0.00614914616951276
40085,2022,valueAddedSalesPerc,3.9166536111546297e-4
40085,2022,localSalesPerc,0.0126116246279179
55097,2022,valueAddedFarmsPerc,0.03154574132492113
55097,2022,agTourSalesPerc,8.117494005956413e-4
55097,2022,d2cSalesPerc,0.00364480856691287
55097,2022,valueAddedSalesPerc,0.01005816641400294
55097,2022,localSalesPerc,0.06419271253319571
18173,2022,valueAddedFarmsPerc,0.02985074626865671
18173,2022,agTourSalesPerc,NA
18173,2022,d2cSalesPerc,8.198618773872449e-4
18173,2022,valueAddedSalesPerc,0.01081253134766001
18173,2022,localSalesPerc,NA
17103,2022,valueAddedFarmsPerc,0.00965018094089264
17103,2022,agTourSalesPerc,NA
17103,2022,d2cSalesPerc,3.424460647448027e-4
17103,2022,valueAddedSalesPerc,4.124350414809667e-4
17103,2022,localSalesPerc,0.00803873389941084
55111,2022,valueAddedFarmsPerc,0.0284090909090909
55111,2022,agTourSalesPerc,6.727524122448373e-4
55111,2022,d2cSalesPerc,0.01017305719510563
55111,2022,valueAddedSalesPerc,0.00822542037733604
55111,2022,localSalesPerc,0.01115430933230252
42035,2022,valueAddedFarmsPerc,0.0181159420289855
42035,2022,agTourSalesPerc,NA
42035,2022,d2cSalesPerc,0.00175677672517116
42035,2022,valueAddedSalesPerc,1.313477925361617e-4
42035,2022,localSalesPerc,0.00717487316728783
17029,2022,valueAddedFarmsPerc,0.00297176820208023
17029,2022,agTourSalesPerc,2.183007066850784e-4
17029,2022,d2cSalesPerc,9.138169117049794e-5
17029,2022,valueAddedSalesPerc,NA
17029,2022,localSalesPerc,0.00117273170335472
08035,2022,valueAddedFarmsPerc,0.01508429458740017
08035,2022,agTourSalesPerc,0.04688551056101171
08035,2022,d2cSalesPerc,0.06612404143683573
08035,2022,valueAddedSalesPerc,0.00692856181891564
08035,2022,localSalesPerc,0.18471680344410063
40045,2022,valueAddedFarmsPerc,0.00280898876404494
40045,2022,agTourSalesPerc,0.00100159245995431
40045,2022,d2cSalesPerc,3.602850575375237e-5
40045,2022,valueAddedSalesPerc,NA
40045,2022,localSalesPerc,0.01183896699068302
17085,2022,valueAddedFarmsPerc,0.0165380374862183
17085,2022,agTourSalesPerc,5.195362108492356e-4
17085,2022,d2cSalesPerc,0.01133496066368689
17085,2022,valueAddedSalesPerc,0.00268427042272105
17085,2022,localSalesPerc,0.01150813940063663
29053,2022,valueAddedFarmsPerc,0.01195219123505976
29053,2022,agTourSalesPerc,1.7709955208571618e-4
29053,2022,d2cSalesPerc,0.00115852623656072
29053,2022,valueAddedSalesPerc,1.033080720500011e-4
29053,2022,localSalesPerc,NA
50017,2022,valueAddedFarmsPerc,0.1366223908918406
50017,2022,agTourSalesPerc,0.00180494644828306
50017,2022,d2cSalesPerc,0.05214952713386437
50017,2022,valueAddedSalesPerc,0.02872997404457173
50017,2022,localSalesPerc,0.08993406724544288
41019,2022,valueAddedFarmsPerc,0.04693539480949751
41019,2022,agTourSalesPerc,0.00320862764321843
41019,2022,d2cSalesPerc,0.0855188395463357
41019,2022,valueAddedSalesPerc,0.12411149981060184
41019,2022,localSalesPerc,0.20321308407050068
13207,2022,valueAddedFarmsPerc,0.06060606060606061
13207,2022,agTourSalesPerc,NA
13207,2022,d2cSalesPerc,NA
13207,2022,valueAddedSalesPerc,NA
13207,2022,localSalesPerc,NA
08053,2022,valueAddedFarmsPerc,NA
08053,2022,agTourSalesPerc,NA
08053,2022,d2cSalesPerc,NA
08053,2022,valueAddedSalesPerc,NA
08053,2022,localSalesPerc,NA
29067,2022,valueAddedFarmsPerc,0.01669941060903733
29067,2022,agTourSalesPerc,4.448838358872961e-4
29067,2022,d2cSalesPerc,0.00130993573900148
29067,2022,valueAddedSalesPerc,0.00358378645575877
29067,2022,localSalesPerc,0.02009391992090954
30043,2022,valueAddedFarmsPerc,0.01648351648351648
30043,2022,agTourSalesPerc,0.03196721311475409
30043,2022,d2cSalesPerc,0.00204918032786885
30043,2022,valueAddedSalesPerc,0.00666915052160953
30043,2022,localSalesPerc,NA
29035,2022,valueAddedFarmsPerc,0.01734104046242774
29035,2022,agTourSalesPerc,NA
29035,2022,d2cSalesPerc,NA
29035,2022,valueAddedSalesPerc,NA
29035,2022,localSalesPerc,NA
46095,2022,valueAddedFarmsPerc,0.01304347826086956
46095,2022,agTourSalesPerc,0.00704289432018781
46095,2022,d2cSalesPerc,3.093777866749167e-4
46095,2022,valueAddedSalesPerc,4.367686400116472e-4
46095,2022,localSalesPerc,NA
19093,2022,valueAddedFarmsPerc,0.00219298245614035
19093,2022,agTourSalesPerc,NA
19093,2022,d2cSalesPerc,1.586139580283065e-4
19093,2022,valueAddedSalesPerc,NA
19093,2022,localSalesPerc,NA
45011,2022,valueAddedFarmsPerc,NA
45011,2022,agTourSalesPerc,NA
45011,2022,d2cSalesPerc,0.01282511670856204
45011,2022,valueAddedSalesPerc,NA
45011,2022,localSalesPerc,NA
01125,2022,valueAddedFarmsPerc,0.0420353982300885
01125,2022,agTourSalesPerc,0.00453296967135969
01125,2022,d2cSalesPerc,0.00192074986074563
01125,2022,valueAddedSalesPerc,5.762249582236906e-4
01125,2022,localSalesPerc,0.00209361734821274
33003,2022,valueAddedFarmsPerc,0.1232876712328767
33003,2022,agTourSalesPerc,NA
33003,2022,d2cSalesPerc,0.17751293711776697
33003,2022,valueAddedSalesPerc,0.07385918143327584
33003,2022,localSalesPerc,0.2215775442998275
21083,2022,valueAddedFarmsPerc,0.0070859167404783
21083,2022,agTourSalesPerc,7.598864391932539e-5
21083,2022,d2cSalesPerc,9.287500923473104e-5
21083,2022,valueAddedSalesPerc,2.490738884022332e-4
21083,2022,localSalesPerc,2.385199100801047e-4
19197,2022,valueAddedFarmsPerc,0.00953678474114441
19197,2022,agTourSalesPerc,NA
19197,2022,d2cSalesPerc,7.784156461544877e-5
19197,2022,valueAddedSalesPerc,7.242045565115858e-4
19197,2022,localSalesPerc,8.618173225281828e-5
25025,2022,valueAddedFarmsPerc,NA
25025,2022,agTourSalesPerc,NA
25025,2022,d2cSalesPerc,0.13644688644688643
25025,2022,valueAddedSalesPerc,NA
25025,2022,localSalesPerc,NA
17067,2022,valueAddedFarmsPerc,0.00925925925925925
17067,2022,agTourSalesPerc,2.712025692874985e-4
17067,2022,d2cSalesPerc,2.474128702271916e-4
17067,2022,valueAddedSalesPerc,6.447008445343166e-4
17067,2022,localSalesPerc,3.663613655287261e-4
13219,2022,valueAddedFarmsPerc,0.0410958904109589
13219,2022,agTourSalesPerc,0.00287934960573611
13219,2022,d2cSalesPerc,0.00974838624687129
13219,2022,valueAddedSalesPerc,0.01003067542390424
13219,2022,localSalesPerc,0.01051997666409469
13273,2022,valueAddedFarmsPerc,0.00367647058823529
13273,2022,agTourSalesPerc,5.009005552535943e-4
13273,2022,d2cSalesPerc,6.394475173450139e-5
13273,2022,valueAddedSalesPerc,NA
13273,2022,localSalesPerc,2.6643646556042246e-4
06075,2022,valueAddedFarmsPerc,NA
06075,2022,agTourSalesPerc,NA
06075,2022,d2cSalesPerc,NA
06075,2022,valueAddedSalesPerc,NA
06075,2022,localSalesPerc,NA
34031,2022,valueAddedFarmsPerc,0.08080808080808081
34031,2022,agTourSalesPerc,0.0051249199231262
34031,2022,d2cSalesPerc,0.06576980568011959
34031,2022,valueAddedSalesPerc,0.1283365364082853
34031,2022,localSalesPerc,NA
42037,2022,valueAddedFarmsPerc,0.02325581395348837
42037,2022,agTourSalesPerc,0.00261656710244052
42037,2022,d2cSalesPerc,0.00505997902898425
42037,2022,valueAddedSalesPerc,6.830009715929314e-4
42037,2022,localSalesPerc,0.04141294623531788
39017,2022,valueAddedFarmsPerc,0.0304054054054054
39017,2022,agTourSalesPerc,0.0159125501591255
39017,2022,d2cSalesPerc,0.02280030133911412
39017,2022,valueAddedSalesPerc,0.00942453453868978
39017,2022,localSalesPerc,0.02367664468121089
48427,2022,valueAddedFarmsPerc,0.00621669626998223
48427,2022,agTourSalesPerc,0.01110730671779771
48427,2022,d2cSalesPerc,7.806615079093337e-4
48427,2022,valueAddedSalesPerc,5.61528453057591e-4
48427,2022,localSalesPerc,0.00378004519619256
22097,2022,valueAddedFarmsPerc,9.199632014719412e-4
22097,2022,agTourSalesPerc,4.6558650597280975e-5
22097,2022,d2cSalesPerc,0.00156304041290871
22097,2022,valueAddedSalesPerc,NA
22097,2022,localSalesPerc,0.0134554500226142
29095,2022,valueAddedFarmsPerc,0.0391156462585034
29095,2022,agTourSalesPerc,5.684345805941377e-4
29095,2022,d2cSalesPerc,0.01220898620928278
29095,2022,valueAddedSalesPerc,0.00108744006722356
29095,2022,localSalesPerc,0.01480401364242993
18151,2022,valueAddedFarmsPerc,0.00650759219088937
18151,2022,agTourSalesPerc,NA
18151,2022,d2cSalesPerc,7.86715402677253e-4
18151,2022,valueAddedSalesPerc,2.0575633608482e-4
18151,2022,localSalesPerc,NA
29209,2022,valueAddedFarmsPerc,0.01535836177474402
29209,2022,agTourSalesPerc,NA
29209,2022,d2cSalesPerc,0.00255581283586002
29209,2022,valueAddedSalesPerc,3.495128664423959e-4
29209,2022,localSalesPerc,0.00762374939927476
42005,2022,valueAddedFarmsPerc,0.02496532593619972
42005,2022,agTourSalesPerc,5.750761975961815e-5
42005,2022,d2cSalesPerc,0.0196676059577894
42005,2022,valueAddedSalesPerc,0.00448559434125021
42005,2022,localSalesPerc,0.02332892441581843
19103,2022,valueAddedFarmsPerc,0.033003300330033
19103,2022,agTourSalesPerc,NA
19103,2022,d2cSalesPerc,0.00688453399238658
19103,2022,valueAddedSalesPerc,0.00684778381093256
19103,2022,localSalesPerc,0.00981536096334475
54101,2022,valueAddedFarmsPerc,0.0175438596491228
54101,2022,agTourSalesPerc,0.0015220700152207
54101,2022,d2cSalesPerc,0.0121765601217656
54101,2022,valueAddedSalesPerc,NA
54101,2022,localSalesPerc,NA
16007,2022,valueAddedFarmsPerc,0.01416430594900849
16007,2022,agTourSalesPerc,0.00685403320245229
16007,2022,d2cSalesPerc,0.00137769511607081
16007,2022,valueAddedSalesPerc,4.477509127230144e-4
16007,2022,localSalesPerc,0.0060274161328098
41043,2022,valueAddedFarmsPerc,0.03741814780168381
41043,2022,agTourSalesPerc,0.00130079684768692
41043,2022,d2cSalesPerc,0.01083315307309601
41043,2022,valueAddedSalesPerc,8.594028611684371e-4
41043,2022,localSalesPerc,0.1455460131307403
38015,2022,valueAddedFarmsPerc,0.00705218617771509
38015,2022,agTourSalesPerc,2.124450298485267e-4
38015,2022,d2cSalesPerc,0.00126935905334494
38015,2022,valueAddedSalesPerc,0.00108878077797369
38015,2022,localSalesPerc,0.0014924263346859
48015,2022,valueAddedFarmsPerc,0.00362694300518134
48015,2022,agTourSalesPerc,8.194863389883703e-4
48015,2022,d2cSalesPerc,0.00404512405628301
48015,2022,valueAddedSalesPerc,0.00209230554635328
48015,2022,localSalesPerc,0.01351280665353163
12057,2022,valueAddedFarmsPerc,0.01757028112449799
12057,2022,agTourSalesPerc,7.698929252237945e-4
12057,2022,d2cSalesPerc,0.0024133728412458
12057,2022,valueAddedSalesPerc,4.914814614897286e-4
12057,2022,localSalesPerc,0.1846890740546084
46125,2022,valueAddedFarmsPerc,0.01275917065390749
46125,2022,agTourSalesPerc,5.462018488932585e-6
46125,2022,d2cSalesPerc,4.94312673248399e-4
46125,2022,valueAddedSalesPerc,3.277211093359551e-4
46125,2022,localSalesPerc,NA
53033,2022,valueAddedFarmsPerc,0.10162094763092268
53033,2022,agTourSalesPerc,0.01151037101957347
53033,2022,d2cSalesPerc,0.04465868146849742
53033,2022,valueAddedSalesPerc,0.03135650988411725
53033,2022,localSalesPerc,0.1655954815464018
19069,2022,valueAddedFarmsPerc,0.0094228504122497
19069,2022,agTourSalesPerc,NA
19069,2022,d2cSalesPerc,1.1226236001387448e-4
19069,2022,valueAddedSalesPerc,1.4680462463352817e-4
19069,2022,localSalesPerc,NA
40117,2022,valueAddedFarmsPerc,0.00732064421669106
40117,2022,agTourSalesPerc,0.00131981105862739
40117,2022,d2cSalesPerc,0.00246596276743539
40117,2022,valueAddedSalesPerc,3.473186996387886e-4
40117,2022,localSalesPerc,0.00493192553487079
29107,2022,valueAddedFarmsPerc,0.01482854494902687
29107,2022,agTourSalesPerc,NA
29107,2022,d2cSalesPerc,0.00570588668872133
29107,2022,valueAddedSalesPerc,0.00319546997689029
29107,2022,localSalesPerc,0.0134582616123032
38099,2022,valueAddedFarmsPerc,0.00352941176470588
38099,2022,agTourSalesPerc,1.0666234328635212e-5
38099,2022,d2cSalesPerc,8.746312149480875e-5
38099,2022,valueAddedSalesPerc,3.199870298590564e-5
38099,2022,localSalesPerc,NA
36115,2022,valueAddedFarmsPerc,0.088
36115,2022,agTourSalesPerc,0.00447963250281403
36115,2022,d2cSalesPerc,0.01430212041008792
36115,2022,valueAddedSalesPerc,0.00630494965166864
36115,2022,localSalesPerc,0.01869428979951933
48199,2022,valueAddedFarmsPerc,0.00495049504950495
48199,2022,agTourSalesPerc,0.00841061030838904
48199,2022,d2cSalesPerc,0.01121414707785205
48199,2022,valueAddedSalesPerc,2.1565667457407807e-4
48199,2022,localSalesPerc,0.24908345913306015
56033,2022,valueAddedFarmsPerc,0.0214190093708166
56033,2022,agTourSalesPerc,0.03805932025122457
56033,2022,d2cSalesPerc,0.00201340265047931
56033,2022,valueAddedSalesPerc,0.00114192986146587
56033,2022,localSalesPerc,0.00204345343630735
05087,2022,valueAddedFarmsPerc,0.00988142292490118
05087,2022,agTourSalesPerc,NA
05087,2022,d2cSalesPerc,8.88195150664701e-4
05087,2022,valueAddedSalesPerc,4.2044740859867506e-5
05087,2022,localSalesPerc,0.00270137460024648
47155,2022,valueAddedFarmsPerc,0.02186878727634195
47155,2022,agTourSalesPerc,NA
47155,2022,d2cSalesPerc,0.00576054803051533
47155,2022,valueAddedSalesPerc,0.00544916705589288
47155,2022,localSalesPerc,0.02568893040635217
31069,2022,valueAddedFarmsPerc,NA
31069,2022,agTourSalesPerc,NA
31069,2022,d2cSalesPerc,NA
31069,2022,valueAddedSalesPerc,NA
31069,2022,localSalesPerc,NA
29151,2022,valueAddedFarmsPerc,0.00275482093663911
29151,2022,agTourSalesPerc,0.00155312577656288
29151,2022,d2cSalesPerc,0.00199687599843799
29151,2022,valueAddedSalesPerc,NA
29151,2022,localSalesPerc,0.00667400333700166
20147,2022,valueAddedFarmsPerc,0.00264550264550264
20147,2022,agTourSalesPerc,6.827919362272332e-4
20147,2022,d2cSalesPerc,9.388389123124456e-5
20147,2022,valueAddedSalesPerc,NA
20147,2022,localSalesPerc,4.2674496014202075e-4
01043,2022,valueAddedFarmsPerc,0.01397712833545108
01043,2022,agTourSalesPerc,0.00272532226891501
01043,2022,d2cSalesPerc,0.00274128056456903
01043,2022,valueAddedSalesPerc,7.181233044310868e-4
01043,2022,localSalesPerc,0.0033370569356526
19109,2022,valueAddedFarmsPerc,0.0067064083457526
19109,2022,agTourSalesPerc,NA
19109,2022,d2cSalesPerc,2.4439619001479353e-4
19109,2022,valueAddedSalesPerc,7.353513681861044e-5
19109,2022,localSalesPerc,2.952219463453037e-4
24031,2022,valueAddedFarmsPerc,0.05145797598627787
24031,2022,agTourSalesPerc,NA
24031,2022,d2cSalesPerc,0.09041938122232564
24031,2022,valueAddedSalesPerc,0.02292918182587359
24031,2022,localSalesPerc,0.10095326733790223
24043,2022,valueAddedFarmsPerc,0.05638665132336018
24043,2022,agTourSalesPerc,4.347644827196008e-4
24043,2022,d2cSalesPerc,0.03495982895293228
24043,2022,valueAddedSalesPerc,0.0531306020594734
24043,2022,localSalesPerc,0.1050522015163156
27059,2022,valueAddedFarmsPerc,0.04054054054054054
27059,2022,agTourSalesPerc,4.374034636886781e-4
27059,2022,d2cSalesPerc,0.01719542366626116
27059,2022,valueAddedSalesPerc,0.01026531253844366
27059,2022,localSalesPerc,NA
26051,2022,valueAddedFarmsPerc,0.03341288782816229
26051,2022,agTourSalesPerc,0.02208759308342799
26051,2022,d2cSalesPerc,0.01224283730910008
26051,2022,valueAddedSalesPerc,NA
26051,2022,localSalesPerc,0.01628171147292692
28101,2022,valueAddedFarmsPerc,0.00199600798403193
28101,2022,agTourSalesPerc,0.01307744565217391
28101,2022,d2cSalesPerc,0.00152287137681159
28101,2022,valueAddedSalesPerc,NA
28101,2022,localSalesPerc,0.00176630434782608
04005,2022,valueAddedFarmsPerc,0.00437530384054448
04005,2022,agTourSalesPerc,0.02474217678041871
04005,2022,d2cSalesPerc,0.02757491258354357
04005,2022,valueAddedSalesPerc,0.00261142831850573
04005,2022,localSalesPerc,0.09126720665692914
48441,2022,valueAddedFarmsPerc,0.00409165302782324
48441,2022,agTourSalesPerc,0.00968605500121684
48441,2022,d2cSalesPerc,0.0070576782672183
48441,2022,valueAddedSalesPerc,9.734728644439036e-4
48441,2022,localSalesPerc,0.01869067899732295
29011,2022,valueAddedFarmsPerc,0.00127877237851662
29011,2022,agTourSalesPerc,1.1115875057564352e-4
29011,2022,d2cSalesPerc,0.00325007013587833
29011,2022,valueAddedSalesPerc,NA
29011,2022,localSalesPerc,0.00358354638760527
24019,2022,valueAddedFarmsPerc,0.00546448087431694
24019,2022,agTourSalesPerc,4.1294514666389545e-4
24019,2022,d2cSalesPerc,0.0011157723168137
24019,2022,valueAddedSalesPerc,NA
24019,2022,localSalesPerc,0.01647131535335524
05135,2022,valueAddedFarmsPerc,0.00761904761904761
05135,2022,agTourSalesPerc,1.29510192452146e-5
05135,2022,d2cSalesPerc,3.97164590186581e-4
05135,2022,valueAddedSalesPerc,8.634012830143065e-5
05135,2022,localSalesPerc,9.670094369760232e-4
46033,2022,valueAddedFarmsPerc,0.05012531328320802
46033,2022,agTourSalesPerc,NA
46033,2022,d2cSalesPerc,0.01270648030495552
46033,2022,valueAddedSalesPerc,0.00687453165216824
46033,2022,localSalesPerc,0.01987423842569967
25023,2022,valueAddedFarmsPerc,0.04326328800988875
25023,2022,agTourSalesPerc,0.05407981205048927
25023,2022,d2cSalesPerc,0.06625885169054822
25023,2022,valueAddedSalesPerc,0.01174684442080299
25023,2022,localSalesPerc,0.2677283154360185
48291,2022,valueAddedFarmsPerc,0.00302800908402725
48291,2022,agTourSalesPerc,0.01786284675299147
48291,2022,d2cSalesPerc,0.00184279712032236
48291,2022,valueAddedSalesPerc,1.7199439789675422e-4
48291,2022,localSalesPerc,0.00813287795768937
45035,2022,valueAddedFarmsPerc,0.00826446280991735
45035,2022,agTourSalesPerc,0.00443802039860752
45035,2022,d2cSalesPerc,0.00602593595407259
45035,2022,valueAddedSalesPerc,0.01180757720730441
45035,2022,localSalesPerc,0.00690132529875206
48483,2022,valueAddedFarmsPerc,0.00214132762312633
48483,2022,agTourSalesPerc,7.368242066994324e-4
48483,2022,d2cSalesPerc,0.00156271507574714
48483,2022,valueAddedSalesPerc,NA
48483,2022,localSalesPerc,0.01327093268989417
39021,2022,valueAddedFarmsPerc,0.03575685339690107
39021,2022,agTourSalesPerc,NA
39021,2022,d2cSalesPerc,0.00456566932449146
39021,2022,valueAddedSalesPerc,0.00173241055059954
39021,2022,localSalesPerc,NA
23001,2022,valueAddedFarmsPerc,0.1012987012987013
23001,2022,agTourSalesPerc,NA
23001,2022,d2cSalesPerc,0.05862523445024585
23001,2022,valueAddedSalesPerc,0.06736959497135905
23001,2022,localSalesPerc,0.3366452070765955
40033,2022,valueAddedFarmsPerc,0.0028328611898017
40033,2022,agTourSalesPerc,NA
40033,2022,d2cSalesPerc,1.0102030508132136e-4
40033,2022,valueAddedSalesPerc,NA
40033,2022,localSalesPerc,NA
13077,2022,valueAddedFarmsPerc,0.01234567901234567
13077,2022,agTourSalesPerc,NA
13077,2022,d2cSalesPerc,0.0212667591308368
13077,2022,valueAddedSalesPerc,5.944125222904696e-4
13077,2022,localSalesPerc,0.02245558417541774
08123,2022,valueAddedFarmsPerc,0.0244782272610152
08123,2022,agTourSalesPerc,0.00193524985270714
08123,2022,d2cSalesPerc,0.00119763241155614
08123,2022,valueAddedSalesPerc,0.00102025198085297
08123,2022,localSalesPerc,0.02130955401192181
56,2022,valueAddedFarmsPerc,0.01896813353566009
56,2022,agTourSalesPerc,0.01549941913111513
56,2022,d2cSalesPerc,0.00295715068657514
56,2022,valueAddedSalesPerc,0.00306588784199866
56,2022,localSalesPerc,0.01735107540421788
18013,2022,valueAddedFarmsPerc,0.07006369426751592
18013,2022,agTourSalesPerc,0.02654333400361954
18013,2022,d2cSalesPerc,0.01950532877538709
18013,2022,valueAddedSalesPerc,0.01045646491051679
18013,2022,localSalesPerc,0.03800522823245526
39047,2022,valueAddedFarmsPerc,0.02181818181818182
39047,2022,agTourSalesPerc,NA
39047,2022,d2cSalesPerc,0.0022372525915275
39047,2022,valueAddedSalesPerc,9.862598431327764e-5
39047,2022,localSalesPerc,NA
37187,2022,valueAddedFarmsPerc,0.01818181818181818
37187,2022,agTourSalesPerc,NA
37187,2022,d2cSalesPerc,1.2630869845903388e-4
37187,2022,valueAddedSalesPerc,NA
37187,2022,localSalesPerc,NA
36083,2022,valueAddedFarmsPerc,0.07246376811594203
36083,2022,agTourSalesPerc,0.00547843371741624
36083,2022,d2cSalesPerc,0.04222757316698718
36083,2022,valueAddedSalesPerc,0.01630601658074629
36083,2022,localSalesPerc,0.08717012233552579
28061,2022,valueAddedFarmsPerc,0.0056657223796034
28061,2022,agTourSalesPerc,9.225432672792352e-6
28061,2022,d2cSalesPerc,NA
28061,2022,valueAddedSalesPerc,NA
28061,2022,localSalesPerc,NA
21117,2022,valueAddedFarmsPerc,0.01766004415011037
21117,2022,agTourSalesPerc,NA
21117,2022,d2cSalesPerc,0.0439911526173507
21117,2022,valueAddedSalesPerc,9.830425165888424e-4
21117,2022,localSalesPerc,0.04694028016711723
30001,2022,valueAddedFarmsPerc,0.01813471502590673
30001,2022,agTourSalesPerc,0.00315718037237024
30001,2022,d2cSalesPerc,6.712696586114307e-4
30001,2022,valueAddedSalesPerc,8.778141689534095e-4
30001,2022,localSalesPerc,0.00579062287923047
48297,2022,valueAddedFarmsPerc,0.00126103404791929
48297,2022,agTourSalesPerc,0.1912462412295356
48297,2022,d2cSalesPerc,0.02038088874039425
48297,2022,valueAddedSalesPerc,NA
48297,2022,localSalesPerc,0.04310056799198129
05085,2022,valueAddedFarmsPerc,0.00904977375565611
05085,2022,agTourSalesPerc,NA
05085,2022,d2cSalesPerc,7.665992374532696e-4
05085,2022,valueAddedSalesPerc,2.127566165619206e-4
05085,2022,localSalesPerc,0.00169529875419181
26023,2022,valueAddedFarmsPerc,0.01187335092348284
26023,2022,agTourSalesPerc,NA
26023,2022,d2cSalesPerc,0.00102534582936086
26023,2022,valueAddedSalesPerc,0.00105412746667626
26023,2022,localSalesPerc,NA
30067,2022,valueAddedFarmsPerc,0.02301255230125523
30067,2022,agTourSalesPerc,0.03611810482948043
30067,2022,d2cSalesPerc,0.00920119020370794
30067,2022,valueAddedSalesPerc,0.00306706340123598
30067,2022,localSalesPerc,0.01869993133440146
39165,2022,valueAddedFarmsPerc,0.03096330275229358
39165,2022,agTourSalesPerc,0.01506389755505371
39165,2022,d2cSalesPerc,0.01666949495476914
39165,2022,valueAddedSalesPerc,0.00593940501520748
39165,2022,localSalesPerc,0.01797485869437519
17121,2022,valueAddedFarmsPerc,0.00113507377979568
17121,2022,agTourSalesPerc,NA
17121,2022,d2cSalesPerc,3.822170305601842e-4
17121,2022,valueAddedSalesPerc,NA
17121,2022,localSalesPerc,4.46635631216395e-4
51001,2022,valueAddedFarmsPerc,0.01181102362204724
51001,2022,agTourSalesPerc,6.130737987585255e-6
51001,2022,d2cSalesPerc,2.084450915778987e-4
51001,2022,valueAddedSalesPerc,6.130737987585255e-6
51001,2022,localSalesPerc,0.03392443865430301
19079,2022,valueAddedFarmsPerc,0.00129870129870129
19079,2022,agTourSalesPerc,NA
19079,2022,d2cSalesPerc,2.8959959707882143e-5
19079,2022,valueAddedSalesPerc,NA
19079,2022,localSalesPerc,NA
08105,2022,valueAddedFarmsPerc,0.02515723270440251
08105,2022,agTourSalesPerc,3.6488360213092025e-4
08105,2022,d2cSalesPerc,0.00197037145150696
08105,2022,valueAddedSalesPerc,0.00123396999993365
08105,2022,localSalesPerc,0.25105982100800756
37033,2022,valueAddedFarmsPerc,0.03640776699029126
37033,2022,agTourSalesPerc,0.00151192742748348
37033,2022,d2cSalesPerc,0.00509575540374062
37033,2022,valueAddedSalesPerc,0.00229588979728973
37033,2022,localSalesPerc,0.066020831000112
46061,2022,valueAddedFarmsPerc,NA
46061,2022,agTourSalesPerc,NA
46061,2022,d2cSalesPerc,NA
46061,2022,valueAddedSalesPerc,NA
46061,2022,localSalesPerc,NA
38075,2022,valueAddedFarmsPerc,0.00395256916996047
38075,2022,agTourSalesPerc,NA
38075,2022,d2cSalesPerc,NA
38075,2022,valueAddedSalesPerc,NA
38075,2022,localSalesPerc,NA
28135,2022,valueAddedFarmsPerc,NA
28135,2022,agTourSalesPerc,NA
28135,2022,d2cSalesPerc,2.0557097337855896e-4
28135,2022,valueAddedSalesPerc,NA
28135,2022,localSalesPerc,NA
45019,2022,valueAddedFarmsPerc,0.05405405405405406
45019,2022,agTourSalesPerc,0.01284047373300911
45019,2022,d2cSalesPerc,0.04525654706715883
45019,2022,valueAddedSalesPerc,0.01817609292724314
45019,2022,localSalesPerc,0.0665465423438238
42061,2022,valueAddedFarmsPerc,0.02831594634873323
42061,2022,agTourSalesPerc,0.0033551295910565
42061,2022,d2cSalesPerc,0.00599177367047222
42061,2022,valueAddedSalesPerc,9.623750889867376e-4
42061,2022,localSalesPerc,0.02564795528251641
48283,2022,valueAddedFarmsPerc,0.00290697674418604
48283,2022,agTourSalesPerc,0.21403417242728576
48283,2022,d2cSalesPerc,NA
48283,2022,valueAddedSalesPerc,NA
48283,2022,localSalesPerc,NA
13159,2022,valueAddedFarmsPerc,0.01706484641638225
13159,2022,agTourSalesPerc,3.145606636064963e-4
13159,2022,d2cSalesPerc,0.00106018594030337
13159,2022,valueAddedSalesPerc,0.00104853554535498
13159,2022,localSalesPerc,0.00143299857865181
37097,2022,valueAddedFarmsPerc,0.02348993288590604
37097,2022,agTourSalesPerc,5.8453552806939606e-5
37097,2022,d2cSalesPerc,0.0124856788795623
37097,2022,valueAddedSalesPerc,0.00498608805443194
37097,2022,localSalesPerc,0.01366059529098178
36107,2022,valueAddedFarmsPerc,0.03585657370517928
36107,2022,agTourSalesPerc,4.027746699485344e-4
36107,2022,d2cSalesPerc,0.00845826806891922
36107,2022,valueAddedSalesPerc,0.0030431863951667
36107,2022,localSalesPerc,0.02792571044976504
45081,2022,valueAddedFarmsPerc,0.01143790849673202
45081,2022,agTourSalesPerc,7.402547149178149e-5
45081,2022,d2cSalesPerc,0.0064233920489914
45081,2022,valueAddedSalesPerc,NA
45081,2022,localSalesPerc,NA
29009,2022,valueAddedFarmsPerc,0.00769822940723633
29009,2022,agTourSalesPerc,0.00105763108472284
29009,2022,d2cSalesPerc,3.35302940856485e-4
29009,2022,valueAddedSalesPerc,1.605173653036364e-5
29009,2022,localSalesPerc,4.726344645051517e-4
47083,2022,valueAddedFarmsPerc,NA
